File Name,ObjectID,GlobalId,type,Name,Description,ObjectType,Floor,Building,Material,Volume (m³),Surface Area (m²),Top Elevation (m),Bottom Elevation (m),Centroid X (m),Centroid Y (m),Centroid Z (m),Min X (m),Max X (m),Min Y (m),Max Y (m),Area,CrossSectionArea,Depth,ExtendToStructure,GrossArea,GrossFootprintArea,GrossSideArea,GrossVolume,Height,IsExternal,Length,LoadBearing,NetArea,NetSideArea,NetVolume,OuterSurfaceArea,Perimeter,PitchAngle,Reference,Slope,Span,TypeDefinition_Basiswand,TypeDefinition_Geländer,TypeDefinition_Geschossdecke,TypeDefinition_NWA_FA_Aussenstütze,TypeDefinition_NWA_FA_Aussenstütze_Attika,TypeDefinition_NWA_FA_Aussenstütze_Attika_Ecke,TypeDefinition_NWA_FA_Aussenstütze_Ecke,TypeDefinition_NWA_FA_FE_Holz-Metall,TypeDefinition_NWA_FA_FE_Holz-Metall_Erweiterung,TypeDefinition_NWA_FA_FE_Holz-Metall_Erweiterung_Oeffenbar,TypeDefinition_NWA_FA_Paneel_Brise-solei-West,TypeDefinition_NWA_FA_Paneel_Brise-solei_tiefer,TypeDefinition_NWA_FA_Paneel_Brise-soleil,TypeDefinition_NWA_FA_Paneel_Brise-soleil-Stütze,TypeDefinition_NWA_FA_Paneel_Brüstung_EG,TypeDefinition_NWA_FA_Paneel_Brüstung_RG,TypeDefinition_NWA_FA_Panel_Einfach,TypeDefinition_NWA_FA_Panel_Fenster,TypeDefinition_NWA_FA_Panel_Schichten,TypeDefinition_NWA_FA_Panel_Schichten_EIngang,TypeDefinition_NWA_FA_Panel_Schichten_HRL,TypeDefinition_NWA_FA_WDM,TypeDefinition_NWA_Holz_Rechteckigestütze,TypeDefinition_NWA_Pfosten_Life-Line,TypeDefinition_NWA_TOR_Rollgitter LKW 1,TypeDefinition_NWA_TOR_Rollgittertor,TypeDefinition_NWA_TOR_Schnelllauftor,TypeDefinition_NWA_TOR_Sektionaltor,TypeDefinition_NWA_TOR_Sektionaltor_Typ 2,TypeDefinition_NWA_TRÄ_Massivholz,TypeDefinition_NW_TUR_DRF_BLZ_1FL,TypeDefinition_NW_TUR_DRF_BLZ_2FL,TypeDefinition_NW_TUR_DRF_GLB_1FL_Fassade,TypeDefinition_NW_TUR_SCH_GLB_2FL_Fassade,TypeDefinition_Rechteckiger Pfosten,Width
temp_input.ifc,21716,1JZmYaqn132B6GHfTRdIJm,IfcPlate,NWA_FA_WDM:WDM 270_Brüstung:3173036,N/A,NWA_FA_WDM:WDM 270_Brüstung,N/A,N/A,No material assigned,0.02,0.90,17.72,17.58,53.75,-1.41,17.65,53.45,54.05,-1.55,-1.28,,,,,,,,,,False,,,,,0.022679999999999655,,,,WDM 270_Brüstung,,,,,,,,,,,,,,,,,,,,,,,,WDM 270_Brüstung: Pset_PlateCommon,,,,,,,,,,,,,,
temp_input.ifc,21726,1JZmYaqn132B6GHfTRdIJn,IfcPlate,NWA_FA_Paneel_Brüstung_RG:Konsole 14:3173037,N/A,NWA_FA_Paneel_Brüstung_RG:Konsole 14,N/A,N/A,No material assigned,0.04,3.31,17.72,17.58,57.75,-1.53,17.65,54.05,61.45,-1.55,-1.48,,,,,,,,,,False,,,,,0.03907199999997917,,,,Konsole 14,,,,,,,,,,,,,,,,,,Konsole 14: Pset_PlateCommon,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,21740,1JZmYaqn132B6GHfTRdIJi,IfcPlate,NWA_FA_WDM:WDM 270_Brüstung:3173040,N/A,NWA_FA_WDM:WDM 270_Brüstung,N/A,N/A,No material assigned,0.02,0.90,17.72,17.58,61.75,-1.41,17.65,61.45,62.05,-1.55,-1.28,,,,,,,,,,False,,,,,0.022679999999999655,,,,WDM 270_Brüstung,,,,,,,,,,,,,,,,,,,,,,,,WDM 270_Brüstung: Pset_PlateCommon,,,,,,,,,,,,,,
temp_input.ifc,21750,1JZmYaqn132B6GHfTRdIJj,IfcPlate,NWA_FA_Paneel_Brüstung_RG:Konsole 14:3173041,N/A,NWA_FA_Paneel_Brüstung_RG:Konsole 14,N/A,N/A,No material assigned,0.04,3.31,17.72,17.58,65.75,-1.53,17.65,62.05,69.45,-1.55,-1.48,,,,,,,,,,False,,,,,0.039071999999979165,,,,Konsole 14,,,,,,,,,,,,,,,,,,Konsole 14: Pset_PlateCommon,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,21764,1JZmYaqn132B6GHfTRdIJe,IfcPlate,NWA_FA_WDM:WDM 270_Brüstung:3173044,N/A,NWA_FA_WDM:WDM 270_Brüstung,N/A,N/A,No material assigned,0.02,0.90,17.72,17.58,69.75,-1.41,17.65,69.45,70.05,-1.55,-1.28,,,,,,,,,,False,,,,,0.022679999999999662,,,,WDM 270_Brüstung,,,,,,,,,,,,,,,,,,,,,,,,WDM 270_Brüstung: Pset_PlateCommon,,,,,,,,,,,,,,
temp_input.ifc,21774,1JZmYaqn132B6GHfTRdIJf,IfcPlate,NWA_FA_Paneel_Brüstung_RG:Konsole 14:3173045,N/A,NWA_FA_Paneel_Brüstung_RG:Konsole 14,N/A,N/A,No material assigned,0.04,3.31,17.72,17.58,73.75,-1.53,17.65,70.05,77.45,-1.55,-1.48,,,,,,,,,,False,,,,,0.03907199999997918,,,,Konsole 14,,,,,,,,,,,,,,,,,,Konsole 14: Pset_PlateCommon,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,21788,1JZmYaqn132B6GHfTRdIJa,IfcPlate,NWA_FA_WDM:WDM 270_Brüstung:3173048,N/A,NWA_FA_WDM:WDM 270_Brüstung,N/A,N/A,No material assigned,0.02,0.90,17.72,17.58,77.75,-1.41,17.65,77.45,78.05,-1.55,-1.28,,,,,,,,,,False,,,,,0.022679999999999662,,,,WDM 270_Brüstung,,,,,,,,,,,,,,,,,,,,,,,,WDM 270_Brüstung: Pset_PlateCommon,,,,,,,,,,,,,,
temp_input.ifc,21798,1JZmYaqn132B6GHfTRdIJb,IfcPlate,NWA_FA_Paneel_Brüstung_RG:Konsole 14:3173049,N/A,NWA_FA_Paneel_Brüstung_RG:Konsole 14,N/A,N/A,No material assigned,0.04,3.31,17.72,17.58,81.75,-1.53,17.65,78.05,85.45,-1.55,-1.48,,,,,,,,,,False,,,,,0.03907199999997918,,,,Konsole 14,,,,,,,,,,,,,,,,,,Konsole 14: Pset_PlateCommon,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,21812,1JZmYaqn132B6GHfTRdIJW,IfcPlate,NWA_FA_WDM:WDM 270_Brüstung:3173052,N/A,NWA_FA_WDM:WDM 270_Brüstung,N/A,N/A,No material assigned,0.02,0.90,17.72,17.58,85.75,-1.41,17.65,85.45,86.05,-1.55,-1.28,,,,,,,,,,False,,,,,0.022679999999999662,,,,WDM 270_Brüstung,,,,,,,,,,,,,,,,,,,,,,,,WDM 270_Brüstung: Pset_PlateCommon,,,,,,,,,,,,,,
temp_input.ifc,21822,1JZmYaqn132B6GHfTRdIJX,IfcPlate,NWA_FA_Paneel_Brüstung_RG:Konsole 14:3173053,N/A,NWA_FA_Paneel_Brüstung_RG:Konsole 14,N/A,N/A,No material assigned,0.04,3.31,17.72,17.58,89.75,-1.53,17.65,86.05,93.45,-1.55,-1.48,,,,,,,,,,False,,,,,0.03907199999997918,,,,Konsole 14,,,,,,,,,,,,,,,,,,Konsole 14: Pset_PlateCommon,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,21836,1JZmYaqn132B6GHfTRdIIS,IfcPlate,NWA_FA_WDM:WDM 270_Brüstung:3173056,N/A,NWA_FA_WDM:WDM 270_Brüstung,N/A,N/A,No material assigned,0.02,0.90,17.72,17.58,93.75,-1.41,17.65,93.45,94.05,-1.55,-1.28,,,,,,,,,,False,,,,,0.022679999999999662,,,,WDM 270_Brüstung,,,,,,,,,,,,,,,,,,,,,,,,WDM 270_Brüstung: Pset_PlateCommon,,,,,,,,,,,,,,
temp_input.ifc,21846,1JZmYaqn132B6GHfTRdIIT,IfcPlate,NWA_FA_Paneel_Brüstung_RG:Konsole 14:3173057,N/A,NWA_FA_Paneel_Brüstung_RG:Konsole 14,N/A,N/A,No material assigned,0.04,3.31,17.72,17.58,97.75,-1.53,17.65,94.05,101.45,-1.55,-1.48,,,,,,,,,,False,,,,,0.03907199999997918,,,,Konsole 14,,,,,,,,,,,,,,,,,,Konsole 14: Pset_PlateCommon,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,21860,1JZmYaqn132B6GHfTRdIIO,IfcPlate,NWA_FA_WDM:WDM 270_Brüstung:3173060,N/A,NWA_FA_WDM:WDM 270_Brüstung,N/A,N/A,No material assigned,0.02,0.90,17.72,17.58,101.75,-1.41,17.65,101.45,102.05,-1.55,-1.28,,,,,,,,,,False,,,,,0.022679999999999662,,,,WDM 270_Brüstung,,,,,,,,,,,,,,,,,,,,,,,,WDM 270_Brüstung: Pset_PlateCommon,,,,,,,,,,,,,,
temp_input.ifc,21870,1JZmYaqn132B6GHfTRdIIP,IfcPlate,NWA_FA_Paneel_Brüstung_RG:Konsole 14:3173061,N/A,NWA_FA_Paneel_Brüstung_RG:Konsole 14,N/A,N/A,No material assigned,0.04,3.31,17.72,17.58,105.75,-1.53,17.65,102.05,109.45,-1.55,-1.48,,,,,,,,,,False,,,,,0.03907199999997918,,,,Konsole 14,,,,,,,,,,,,,,,,,,Konsole 14: Pset_PlateCommon,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,21884,1JZmYaqn132B6GHfTRdIIK,IfcPlate,NWA_FA_WDM:WDM 270_Brüstung:3173064,N/A,NWA_FA_WDM:WDM 270_Brüstung,N/A,N/A,No material assigned,0.02,0.90,17.72,17.58,109.75,-1.41,17.65,109.45,110.05,-1.55,-1.28,,,,,,,,,,False,,,,,0.022679999999999662,,,,WDM 270_Brüstung,,,,,,,,,,,,,,,,,,,,,,,,WDM 270_Brüstung: Pset_PlateCommon,,,,,,,,,,,,,,
temp_input.ifc,21894,1JZmYaqn132B6GHfTRdIIL,IfcPlate,NWA_FA_Paneel_Brüstung_RG:Konsole 14:3173065,N/A,NWA_FA_Paneel_Brüstung_RG:Konsole 14,N/A,N/A,No material assigned,0.04,3.67,17.72,17.58,114.15,-1.53,17.65,110.05,118.25,-1.55,-1.48,,,,,,,,,,False,,,,,0.04329599999997795,,,,Konsole 14,,,,,,,,,,,,,,,,,,Konsole 14: Pset_PlateCommon,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,21908,1JZmYaqn132B6GHfTRdIIG,IfcPlate,NWA_FA_WDM:WDM 270_Brüstung:3173068,N/A,NWA_FA_WDM:WDM 270_Brüstung,N/A,N/A,No material assigned,0.02,0.90,17.72,17.58,118.55,-1.41,17.65,118.25,118.85,-1.55,-1.28,,,,,,,,,,False,,,,,0.022679999999999662,,,,WDM 270_Brüstung,,,,,,,,,,,,,,,,,,,,,,,,WDM 270_Brüstung: Pset_PlateCommon,,,,,,,,,,,,,,
temp_input.ifc,21918,1JZmYaqn132B6GHfTRdIIH,IfcPlate,NWA_FA_Paneel_Brüstung_RG:Konsole 14:3173069,N/A,NWA_FA_Paneel_Brüstung_RG:Konsole 14,N/A,N/A,No material assigned,0.04,3.61,17.72,17.58,122.89,-1.53,17.65,118.85,126.93,-1.55,-1.48,,,,,,,,,,False,,,,,0.042662399999227024,,,,Konsole 14,,,,,,,,,,,,,,,,,,Konsole 14: Pset_PlateCommon,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,21932,1JZmYaqn132B6GHfTRdIIC,IfcPlate,NWA_FA_Paneel_Brüstung_RG:Konsole 14:3173072,N/A,NWA_FA_Paneel_Brüstung_RG:Konsole 14,N/A,N/A,No material assigned,0.00,0.28,17.72,17.58,127.23,-1.53,17.65,126.93,127.53,-1.55,-1.48,,,,,,,,,,False,,,,,0.0031680000007478994,,,,Konsole 14,,,,,,,,,,,,,,,,,,Konsole 14: Pset_PlateCommon,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,21942,1JZmYaqn132B6GHfTRdIID,IfcPlate,NWA_FA_Paneel_Brüstung_RG:Konsole 14:3173073,N/A,NWA_FA_Paneel_Brüstung_RG:Konsole 14,N/A,N/A,No material assigned,0.04,3.24,17.72,17.58,131.15,-1.53,17.65,127.53,134.77,-1.55,-1.48,,,,,,,,,,False,,,,,0.03822719999923019,,,,Konsole 14,,,,,,,,,,,,,,,,,,Konsole 14: Pset_PlateCommon,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,21952,1JZmYaqn132B6GHfTRdIIE,IfcPlate,NWA_FA_WDM:WDM 270_Brüstung:3173074,N/A,NWA_FA_WDM:WDM 270_Brüstung,N/A,N/A,No material assigned,0.39,10.26,19.98,17.58,135.07,-1.41,18.78,134.77,135.37,-1.55,-1.28,,,,,,,,,,False,,,,,0.38880000000001563,,,,WDM 270_Brüstung,,,,,,,,,,,,,,,,,,,,,,,,WDM 270_Brüstung: Pset_PlateCommon,,,,,,,,,,,,,,
temp_input.ifc,21962,1JZmYaqn132B6GHfTRdIIF,IfcPlate,NWA_FA_Paneel_Brüstung_RG:Konsole 14:3173075,N/A,NWA_FA_Paneel_Brüstung_RG:Konsole 14,N/A,N/A,No material assigned,0.04,3.24,17.72,17.58,138.99,-1.53,17.65,135.37,142.61,-1.55,-1.48,,,,,,,,,,False,,,,,0.03822719999923019,,,,Konsole 14,,,,,,,,,,,,,,,,,,Konsole 14: Pset_PlateCommon,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,21972,1JZmYaqn132B6GHfTRdII8,IfcPlate,NWA_FA_WDM:WDM 270_Brüstung:3173076,N/A,NWA_FA_WDM:WDM 270_Brüstung,N/A,N/A,No material assigned,0.39,10.26,19.98,17.58,142.91,-1.41,18.78,142.61,143.21,-1.55,-1.28,,,,,,,,,,False,,,,,0.38880000000001563,,,,WDM 270_Brüstung,,,,,,,,,,,,,,,,,,,,,,,,WDM 270_Brüstung: Pset_PlateCommon,,,,,,,,,,,,,,
temp_input.ifc,21982,1JZmYaqn132B6GHfTRdII9,IfcPlate,NWA_FA_Paneel_Brüstung_RG:Konsole 14:3173077,N/A,NWA_FA_Paneel_Brüstung_RG:Konsole 14,N/A,N/A,No material assigned,0.04,3.24,17.72,17.58,146.83,-1.53,17.65,143.21,150.45,-1.55,-1.48,,,,,,,,,,False,,,,,0.03822719999923019,,,,Konsole 14,,,,,,,,,,,,,,,,,,Konsole 14: Pset_PlateCommon,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,21992,3OsUUDd1n0u9NlQ_GynEMO,IfcPlate,NWA_FA_Panel_Fenster:82:2727054,N/A,NWA_FA_Panel_Fenster:82,N/A,N/A,No material assigned,0.15,13.20,19.98,17.72,1.90,-1.50,18.85,1.55,2.25,-1.55,-1.47,,,,,,,,,,False,,,,,0.1455439999999662,,,,82,,,,,,,,,,,,,,,,,,,,82: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,22012,3OsUUDd1n0u9NlQ_GynEMP,IfcPlate,NWA_FA_WDM:WDM 270_Anschluss Fenster:2727055,N/A,NWA_FA_WDM:WDM 270_Anschluss Fenster,N/A,N/A,No material assigned,0.31,8.37,19.98,17.72,5.75,-1.43,18.85,5.49,6.01,-1.55,-1.28,,,,,,,,,,False,,,,,0.3111567999999656,,,,WDM 270_Anschluss Fenster,,,,,,,,,,,,,,,,,,,,,,,,WDM 270_Anschluss Fenster: Pset_PlateCommon,,,,,,,,,,,,,,
temp_input.ifc,22032,073ACXUdr3LBGQCmbGNG93,IfcPlate,NWA_FA_Panel_Fenster:185:2922415,N/A,NWA_FA_Panel_Fenster:185,N/A,N/A,No material assigned,0.05,4.80,19.98,17.72,9.75,-1.48,18.85,9.63,9.87,-1.55,-1.37,,,,,,,,,,False,,,,,0.049900799999978346,,,,185,,,,,,,,,,,,,,,,,,,,185: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,22052,3OsUUDd1n0u9NlQ_GynEM7,IfcPlate,NWA_FA_WDM:WDM 270_Anschluss Fenster:2727057,N/A,NWA_FA_WDM:WDM 270_Anschluss Fenster,N/A,N/A,No material assigned,0.31,8.37,19.98,17.72,13.75,-1.43,18.85,13.49,14.01,-1.55,-1.28,,,,,,,,,,False,,,,,0.3111567999999666,,,,WDM 270_Anschluss Fenster,,,,,,,,,,,,,,,,,,,,,,,,WDM 270_Anschluss Fenster: Pset_PlateCommon,,,,,,,,,,,,,,
temp_input.ifc,22072,073ACXUdr3LBGQCmbGNGwq,IfcPlate,NWA_FA_Panel_Fenster:185:2923352,N/A,NWA_FA_Panel_Fenster:185,N/A,N/A,No material assigned,0.05,4.80,19.98,17.72,17.75,-1.48,18.85,17.63,17.87,-1.55,-1.37,,,,,,,,,,False,,,,,0.049900799999978346,,,,185,,,,,,,,,,,,,,,,,,,,185: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,22092,3OsUUDd1n0u9NlQ_GynEM5,IfcPlate,NWA_FA_WDM:WDM 270_Anschluss Fenster:2727059,N/A,NWA_FA_WDM:WDM 270_Anschluss Fenster,N/A,N/A,No material assigned,0.31,8.37,19.98,17.72,21.75,-1.43,18.85,21.49,22.01,-1.55,-1.28,,,,,,,,,,False,,,,,0.3111567999999666,,,,WDM 270_Anschluss Fenster,,,,,,,,,,,,,,,,,,,,,,,,WDM 270_Anschluss Fenster: Pset_PlateCommon,,,,,,,,,,,,,,
temp_input.ifc,22112,073ACXUdr3LBGQCmbGNGXg,IfcPlate,NWA_FA_Panel_Fenster:185:2923910,N/A,NWA_FA_Panel_Fenster:185,N/A,N/A,No material assigned,0.05,4.80,19.98,17.72,25.75,-1.48,18.85,25.63,25.87,-1.55,-1.37,,,,,,,,,,False,,,,,0.049900799999978346,,,,185,,,,,,,,,,,,,,,,,,,,185: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,22132,3OsUUDd1n0u9NlQ_GynEM3,IfcPlate,NWA_FA_WDM:WDM 270_Anschluss Fenster:2727061,N/A,NWA_FA_WDM:WDM 270_Anschluss Fenster,N/A,N/A,No material assigned,0.31,8.37,19.98,17.72,29.75,-1.43,18.85,29.49,30.01,-1.55,-1.28,,,,,,,,,,False,,,,,0.3111567999999666,,,,WDM 270_Anschluss Fenster,,,,,,,,,,,,,,,,,,,,,,,,WDM 270_Anschluss Fenster: Pset_PlateCommon,,,,,,,,,,,,,,
temp_input.ifc,22152,073ACXUdr3LBGQCmbGNJNY,IfcPlate,NWA_FA_Panel_Fenster:185:2924558,N/A,NWA_FA_Panel_Fenster:185,N/A,N/A,No material assigned,0.05,4.80,19.98,17.72,33.75,-1.48,18.85,33.63,33.87,-1.55,-1.37,,,,,,,,,,False,,,,,0.049900799999978256,,,,185,,,,,,,,,,,,,,,,,,,,185: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,22172,3OsUUDd1n0u9NlQ_GynEM1,IfcPlate,NWA_FA_WDM:WDM 270_Anschluss Fenster:2727063,N/A,NWA_FA_WDM:WDM 270_Anschluss Fenster,N/A,N/A,No material assigned,0.31,8.37,19.98,17.72,37.75,-1.43,18.85,37.49,38.01,-1.55,-1.28,,,,,,,,,,False,,,,,0.31115679999996565,,,,WDM 270_Anschluss Fenster,,,,,,,,,,,,,,,,,,,,,,,,WDM 270_Anschluss Fenster: Pset_PlateCommon,,,,,,,,,,,,,,
temp_input.ifc,22192,073ACXUdr3LBGQCmbGNGgl,IfcPlate,NWA_FA_Panel_Fenster:185:2924355,N/A,NWA_FA_Panel_Fenster:185,N/A,N/A,No material assigned,0.05,4.80,19.98,17.72,41.75,-1.48,18.85,41.63,41.87,-1.55,-1.37,,,,,,,,,,False,,,,,0.04990079999997845,,,,185,,,,,,,,,,,,,,,,,,,,185: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,22212,3OsUUDd1n0u9NlQ_GynEMF,IfcPlate,NWA_FA_WDM:WDM 270_Anschluss Fenster:2727065,N/A,NWA_FA_WDM:WDM 270_Anschluss Fenster,N/A,N/A,No material assigned,0.31,8.37,19.98,17.72,45.75,-1.43,18.85,45.49,46.01,-1.55,-1.28,,,,,,,,,,False,,,,,0.31115679999996565,,,,WDM 270_Anschluss Fenster,,,,,,,,,,,,,,,,,,,,,,,,WDM 270_Anschluss Fenster: Pset_PlateCommon,,,,,,,,,,,,,,
temp_input.ifc,22232,073ACXUdr3LBGQCmbGNH88,IfcPlate,NWA_FA_Panel_Fenster:185:2918372,N/A,NWA_FA_Panel_Fenster:185,N/A,N/A,No material assigned,0.05,4.80,19.98,17.72,49.75,-1.48,18.85,49.63,49.87,-1.55,-1.37,,,,,,,,,,False,,,,,0.04990079999997845,,,,185,,,,,,,,,,,,,,,,,,,,185: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,22252,3OsUUDd1n0u9NlQ_GynEMD,IfcPlate,NWA_FA_WDM:WDM 270_Anschluss Fenster:2727067,N/A,NWA_FA_WDM:WDM 270_Anschluss Fenster,N/A,N/A,No material assigned,0.31,8.37,19.98,17.72,53.75,-1.43,18.85,53.49,54.01,-1.55,-1.28,,,,,,,,,,False,,,,,0.31115679999996565,,,,WDM 270_Anschluss Fenster,,,,,,,,,,,,,,,,,,,,,,,,WDM 270_Anschluss Fenster: Pset_PlateCommon,,,,,,,,,,,,,,
temp_input.ifc,22272,073ACXUdr3LBGQCmbGNHFI,IfcPlate,NWA_FA_Panel_Fenster:185:2917950,N/A,NWA_FA_Panel_Fenster:185,N/A,N/A,No material assigned,0.05,4.80,19.98,17.72,57.75,-1.48,18.85,57.63,57.87,-1.55,-1.37,,,,,,,,,,False,,,,,0.04990079999997845,,,,185,,,,,,,,,,,,,,,,,,,,185: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,22292,3OsUUDd1n0u9NlQ_GynEMB,IfcPlate,NWA_FA_WDM:WDM 270_Anschluss Fenster:2727069,N/A,NWA_FA_WDM:WDM 270_Anschluss Fenster,N/A,N/A,No material assigned,0.31,8.37,19.98,17.72,61.75,-1.43,18.85,61.49,62.01,-1.55,-1.28,,,,,,,,,,False,,,,,0.31115679999996565,,,,WDM 270_Anschluss Fenster,,,,,,,,,,,,,,,,,,,,,,,,WDM 270_Anschluss Fenster: Pset_PlateCommon,,,,,,,,,,,,,,
temp_input.ifc,22312,073ACXUdr3LBGQCmbGNH2M,IfcPlate,NWA_FA_Panel_Fenster:185:2917754,N/A,NWA_FA_Panel_Fenster:185,N/A,N/A,No material assigned,0.05,4.80,19.98,17.72,65.75,-1.48,18.85,65.63,65.87,-1.55,-1.37,,,,,,,,,,False,,,,,0.04990079999997845,,,,185,,,,,,,,,,,,,,,,,,,,185: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,22332,3OsUUDd1n0u9NlQ_GynEM9,IfcPlate,NWA_FA_WDM:WDM 270_Anschluss Fenster:2727071,N/A,NWA_FA_WDM:WDM 270_Anschluss Fenster,N/A,N/A,No material assigned,0.31,8.37,19.98,17.72,69.75,-1.43,18.85,69.49,70.01,-1.55,-1.28,,,,,,,,,,False,,,,,0.31115679999996554,,,,WDM 270_Anschluss Fenster,,,,,,,,,,,,,,,,,,,,,,,,WDM 270_Anschluss Fenster: Pset_PlateCommon,,,,,,,,,,,,,,
temp_input.ifc,22352,0bCqHNqJf4RAuZv5Xlprge,IfcPlate,NWA_FA_Panel_Fenster:185:2917073,N/A,NWA_FA_Panel_Fenster:185,N/A,N/A,No material assigned,0.05,4.80,19.98,17.72,73.75,-1.48,18.85,73.63,73.87,-1.55,-1.37,,,,,,,,,,False,,,,,0.04990079999997895,,,,185,,,,,,,,,,,,,,,,,,,,185: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,22372,3OsUUDd1n0u9NlQ_GynEMt,IfcPlate,NWA_FA_WDM:WDM 270_Anschluss Fenster:2727073,N/A,NWA_FA_WDM:WDM 270_Anschluss Fenster,N/A,N/A,No material assigned,0.31,8.37,19.98,17.72,77.75,-1.43,18.85,77.49,78.01,-1.55,-1.28,,,,,,,,,,False,,,,,0.31115679999996554,,,,WDM 270_Anschluss Fenster,,,,,,,,,,,,,,,,,,,,,,,,WDM 270_Anschluss Fenster: Pset_PlateCommon,,,,,,,,,,,,,,
temp_input.ifc,22392,0bCqHNqJf4RAuZv5XlprZn,IfcPlate,NWA_FA_Panel_Fenster:185:2916488,N/A,NWA_FA_Panel_Fenster:185,N/A,N/A,No material assigned,0.05,4.80,19.98,17.72,81.75,-1.48,18.85,81.63,81.87,-1.55,-1.37,,,,,,,,,,False,,,,,0.04990079999997895,,,,185,,,,,,,,,,,,,,,,,,,,185: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,22412,3OsUUDd1n0u9NlQ_GynEMr,IfcPlate,NWA_FA_WDM:WDM 270_Anschluss Fenster:2727075,N/A,NWA_FA_WDM:WDM 270_Anschluss Fenster,N/A,N/A,No material assigned,0.31,8.37,19.98,17.72,85.75,-1.43,18.85,85.49,86.01,-1.55,-1.28,,,,,,,,,,False,,,,,0.31115679999996554,,,,WDM 270_Anschluss Fenster,,,,,,,,,,,,,,,,,,,,,,,,WDM 270_Anschluss Fenster: Pset_PlateCommon,,,,,,,,,,,,,,
temp_input.ifc,22432,3UQBAIcTTAuRv0194J$Zwe,IfcPlate,NWA_FA_Panel_Fenster:185:2926276,N/A,NWA_FA_Panel_Fenster:185,N/A,N/A,No material assigned,0.05,4.80,19.98,17.72,89.75,-1.48,18.85,89.63,89.87,-1.55,-1.37,,,,,,,,,,False,,,,,0.04990079999997895,,,,185,,,,,,,,,,,,,,,,,,,,185: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,22452,3OsUUDd1n0u9NlQ_GynEMp,IfcPlate,NWA_FA_WDM:WDM 270_Anschluss Fenster:2727077,N/A,NWA_FA_WDM:WDM 270_Anschluss Fenster,N/A,N/A,No material assigned,0.31,8.37,19.98,17.72,93.75,-1.43,18.85,93.49,94.01,-1.55,-1.28,,,,,,,,,,False,,,,,0.31115679999996554,,,,WDM 270_Anschluss Fenster,,,,,,,,,,,,,,,,,,,,,,,,WDM 270_Anschluss Fenster: Pset_PlateCommon,,,,,,,,,,,,,,
temp_input.ifc,22472,0bCqHNqJf4RAuZv5XlpwKl,IfcPlate,NWA_FA_Panel_Fenster:185:2915670,N/A,NWA_FA_Panel_Fenster:185,N/A,N/A,No material assigned,0.05,4.80,19.98,17.72,97.75,-1.48,18.85,97.63,97.87,-1.55,-1.37,,,,,,,,,,False,,,,,0.04990079999997895,,,,185,,,,,,,,,,,,,,,,,,,,185: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,22492,3OsUUDd1n0u9NlQ_GynEMn,IfcPlate,NWA_FA_WDM:WDM 270_Anschluss Fenster:2727079,N/A,NWA_FA_WDM:WDM 270_Anschluss Fenster,N/A,N/A,No material assigned,0.31,8.37,19.98,17.72,101.75,-1.43,18.85,101.49,102.01,-1.55,-1.28,,,,,,,,,,False,,,,,0.31115679999996554,,,,WDM 270_Anschluss Fenster,,,,,,,,,,,,,,,,,,,,,,,,WDM 270_Anschluss Fenster: Pset_PlateCommon,,,,,,,,,,,,,,
temp_input.ifc,22512,3UQBAIcTTAuRv0194J$Z5z,IfcPlate,NWA_FA_Panel_Fenster:185:2926865,N/A,NWA_FA_Panel_Fenster:185,N/A,N/A,No material assigned,0.05,4.80,19.98,17.72,105.75,-1.48,18.85,105.63,105.87,-1.55,-1.37,,,,,,,,,,False,,,,,0.04990079999997895,,,,185,,,,,,,,,,,,,,,,,,,,185: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
